hs_code,description,uom,custom_duty_code
8708.2941,"(A) Following components for vehicles of sub heading 8704.2190 (1) Ash tray and parts thereof (2) Battery tray and parts thereof (3) Box for tuner (4) Brace for instrument panel (5) Braces for apron (6) Channel assay roof drip (7) Cross members for front floors (8) Deck assembly and parts thereof (9) Door handle outside (10) Door seals (PE sheet type) (11) Door trims (Board type only) (12) Ducts for heater / defroster / ventilation (13) Dust covers (14) Emblems for vehicles (15) Floor mat assemblies (16) Front grill (17) Garnishes (18) Handle for door window mechanism (19) Heat insulators for floor (20) Inner panel for upper back window (21) Inner side members for front floor (22) Lining for roof (23) Louvers for cowl top (24) Louvers for quarter ventilation (25) Mud covers for engine (26) Mudguard (27) Pad for Roof Headlining (28) Plastic linings for wheel housing / fender (29) Plate for rear wheel housing (30) Reinforcement for bumpers (31) Reinforcement for floor panel / member floor side (cab) (32) Reinforcement for instrument panel or member steering support (33) Rod / prop for hood support (34) Scuff Plates (35) Shroud for fan (36) Side panel for cowl top (37) Sills for floors (38) Sound deadening / Silencer sheet (39) Sun visor (40) Trims for seaming welts (41) Windshield header panel / Rail (B) Following components for vehicles of sub - heading 8704.3190 (1) Ash tray and parts thereof (2) Bars for protection rear glass (3) Cases / Bezels for inside handles (4) Channel for glass door support and rubber thereof (5) Chassis and parts thereof excluding frame rear for floor (6) Cover Frame Floor (7) Cross member assemblies and parts thereof (sheet metal) (8) Door handles (inside / Outside) (9) Door trims and parts thereof (10) Frame for front floor (11) Frame for front suspension (12) Frame roof front and parts thereof (13) Front / radiator grill and parts thereof (14) Front pillars (inner / outer) and parts thereof (15) Front show and parts thereof (16) Garnishes / Covers / Ventilators and parts thereof (17) Handle for closing deck gate (18) Handle for door window mechanism (19) Holder Jack (20) Instrument panel and parts thereof excluding foamed (21) Insulator for deck floor (sheet metal) (22) Knob for door lock (23) Licence plate, brackets and parts thereof (24) Mat for floor (plastic) (25) Member assemblies for floor and parts thereof (sheet metal) (26) Members, brackets and panels for service lid (27)Mud flaps / mud guards (plastic) (28) Panel / member engine room (29) Panel Cab Back and parts thereof (30) Panel floor front ; floors assemblies and parts thereof (sheet metal) (31) Rear deck and parts thereof (32) Rear Gate and parts thereof (33) Reinforcements for suspension (34) Roof head lining (35) Roof, roof assemblies and parts thereof (36) Seat locks and parts thereof (37) Shroud for fan (38)Side sill (39) Splash panel for engine (40) Splash plate for radiator (41) Sun visor (42) Wheel housing inner and parts thereof (C) Following components for vehicles of sub- heading 8704.3130 (1) Anchor for spare tyre and parts thereof (2) Ash trays and parts thereof (3) Battery trays, clamps, bands, box and parts thereof (4) Bottom channel for holding window glass (5) Bracket/ reinforcement/ hangers for suspension (6) Brackets for seat belts (7) Case/ bazel for inside door handles (8) Chassis and parts thereof (9) Cross member assemblies for floor and parts thereof (10) Door assemblies (except front door) (11) Door seals for service holes(PE sheet type) (12) Emblems (13) Engine under cover(dust, mud, splash protectors) (14) Floor assemblies (15) Floor mats (16) Frame floor side (17) Frame for front suspension (18) Frame roof front/ plate side and parts thereof (19) Front body (20) Front floor panels and parts thereof (21) Garnish head lamp and centre (22) Garnish, side defroster cover, Control lever (23) Handles, inside pull and parts thereof, except sliding door handles (24) Handles, outside and parts thereof, except sliding door handles (25) Handles, window regulator and parts thereof (26) Inner pillars/ reinforcements for side body (27) Inner/ outer panel for rear quarter (28) Instrument panel complete, excluding foamed (29) Knob door inside lock (30) Link rods for activating door latches (31) Member floor side (32) Member for engine room (33) Pan rear floor and parts thereof (34) Panel engine room (35) Panel/ trim assembly for doors and parts thereof except retainers/ clips (36) Panels for rear wheel housing (inner) and parts thereof (37) Parts of instrument panel other than those classifiable under Chapter 90( excluding foamed parts and lid glove box) (38) Pillar front outer (39) Reinforcements floor side (40) Retainer licence plate (41) Service lid, rear floor (42) Shroud for fan (43) Shut stop for center door (44) Side body assembly (45) Side member assemblies for floor and parts thereof (46) Side sills, front and centre (inner) (47) Sill rear side inner (48) Splash plate for radiator (49) Sun visor (50) Trim rail roof (51) Wheel housing mud guards/ mud flaps (D) Parts and accessories of bodies (including cabs) for vehicles of sub - heading 8704.3150",,35
8708.2942,(A) Following components for vehicles of sub heading 8704.2219 (1) Battery Carrier assembly and parts thereof (2) Cabin tilt stay stopper assembly and parts thereof (3) Cargo body / deck and parts thereof (4) Cross member for frame (5) Cushion for engine mounting (6) Door trim assembly (Board / PVC type) (7) Emblems (8) Floor mat (9) Frame assembly (10) Front brackets for cabin mounting (11) Front radiator grill (12) Gussets / stiffeners for frame (13) Licence plate assembly (14) Panel for front corner assembly (sheet metal) (15) Rear member assembly for cabin mounting and parts thereof (16) Shroud for fan (17) Splash boards for mud flap mounting (18) Splash covers for engine (19) Sun visors (B) Following components for vehicles of sub - heading 8704.2299 (1) Battery Carrier assembly and parts thereof (2) Cabin tilt stay stopper assembly and parts thereof (3) Cargo body / deck and parts thereof (4) Cross members for frame (5) Door trim assembly (Board / PVC type) (6) Dust protection seal for doors (PE sheet type) (7) Entry steps for cabin (8) Floor mat (9) Frame assembly (10) Gussets / stiffeners for frame (11) Licence plate assembly and parts thereof (12) Long members for frame (13) Rod / Prop / support for bonnet (14) Scuff plates (15) Shroud for fan (16) Splash covers for engine (17) Sun visors (18) Trim for front pillar (C) Following components for vehicles of sub - heading 8704.2390 (1) Battery Carrier assembly and parts thereof (2) Bracket assembly front for cabin mounting (3) Cabin tilt stay stopper assembly and parts thereof (4) Cross members for frame (5) Dust protection seal for doors (PE sheet type) (6) Entry steps for cabin (7) Floor mat (8) Frame assembly (9) Gussets / stiffeners for frame (10) Licence plate assembly and parts thereof (11) Long members for frame (6x2 vehicles only) (12) Member assembly for mounting engine and parts thereof (13) Rear body trim (other than injection monlded) (14) Rod / prop / support for bonnet (15) Scuff plates (16) Sun visor (17) Trim for front pillar,,35
8708.2949,Other,,35
8708.2990,Other,,35
8708.3010,(A) Following components for vehicles of heading 87.01 (1) Axle shaft assembly for brakes and parts thereof (other than those for disc brakes) for tractors of sub-headings,,35
8701.2090,"and (11) Rod and yoke assembly and parts thereof for tractors of sub-headings 8701.9220 and 8701.9320 (B) Following components for vehicles of heading 87.02 (1) Air tanks and vacuum tanks for brakes (2) Lever assembly for parking brake / hand brake ( for vehicles of seating capacity less than 35 persons) (3) Oil/air pipes and brake drums, (4) Brake pedal assembly and parts thereof",,8701.2040
8708.3020,"Following components for vehicles of heading 87.03 (1) Brake pedal box assembly and parts, top cover for brake pedal (sheet metal), hand brake lever assembly and parts and brake pipes of vehicles of sub – heading 8703.3225 (2) Brake tubes, pipes and their covers of vehicles of heading 87.03 (3) Brakes and parts thereof (excluding brake master cylinder / pump, actuator and strut) and Mounted brake linings for vehicles of sub heading 8703.2115 and 8703.8030. (4) Cable parking brake and parts thereof, of motor cars of heading 87.03 and vehicles of sub-heading 8703.2113, 8703.2195 and 8703.2240; (5) Disc/ drum brake of motor cars of heading 87.03 and vehicles of sub-headings 8703.2113, 8703.2193, 8703.2195 and 8703.2240 (6) Dust Cover for brake disc of motor cars of heading",,35
8708.3031,"(A) Following components, of vehicles of sub heading 8704.2190 (1) Brake Drum (2) Brake tubes (3) Front brake Disc (4) Parking brake cable (B) Following components, of vehicles of sub - heading 8704.3190 (1) Brakes (2) Brake tubes/ pipes (3) Brake drums (4) Lever assembly for parking brake and parts thereof (5) Mounted brake linings (6) Cable assembly for parking brakes, Pedal brake assembly and parts thereof (C) Following components, of vehicles of sub - heading 8704.3130 (1) Brake tubes, pipes and their covers (2) Cable parking brake and parts thereof (3) Disc/ drum brake (4) Lever parking brake assembly and parts thereof, (D) Following components, of vehicles of sub - heading 8704.3150 (1) Brakes and parts thereof (excluding brake master cylinder / pump, actuator and strut), (2) Mounted brake linings",,35
8708.3032,"(A) Following components, of vehicles of sub heading 8704.2219 (1) Air tanks / vacuum tanks (2) Brake drums (3) Lever assembly for parking brake / hand brake (4) Oil and air pipes / tubes (B) Following components, of vehicles of sub - heading 8704.2299 (1) Brake drums (2) Lever assembly for parking brake / hand brake (3) Oil and air pipes / tubes (4) Brake pedal assembly and parts thereof (C) Following components, of vehicles of sub - heading 8704.2390 (1) Brake drums (2) Lever assembly for parking brake / hand brake (3) Oil and air pipes / tubes",,35
8708.3039,Other,,35
8708.3090,Other,,35
8708.4010,Following components for agricultural tractors of sub headings 8701.9220 and 8701.9320: (1) Gear boxes (2) Bottom cover plate for gear box housing (3) Cover / Cup for gear shift lever (4) Cover assembly for drive shift bearing for use in gear box (5) Cover plates for gear box (6) Cover shift tower for gear box (7) Gear box housing (8)Housing for gear shift lever (9) Knob for gear shift lever (10) Lever 3rd and 4th / Fork Third (for gear box) (11) Lever assembly transmission / gear shift lever and parts thereof (12) Lever for 1st and 2nd gate / gear (13)Lever for reverse gear (14) Lever planetary / lever assembly splitter and parts thereof (15) Plate for mounting gear shift lever (16) Plunger (17) Plunger / dog for gear box (18) Retainer for main drive shaft for use in gear box (19) Rod splitter for gear box (20) Seat for spring for use in gear box (21) Selector 3rd / Gate 3rd and 4th for gear box (22) Selector for planetary shaft / support for splitter for gear box (23) Shaft / fork for clutch release (24) Shift tower for gear box (25) Shift tower for gear box (26) Shifter rails / rods (27) Shifter rails / rods for gear box (28) Supports for splitters (29) Top cover assembly for gear box and parts thereof (30) Shaft for differential lock (31) Shaft reverse/shaft reverse cluster,,35
8708.4090,Other,,35
8708.5010,"(1) Built up drive axles with hub and brake drum for vehicles of heading 87.02 and sub - headings 8701.2090, 8704.2219, 8704.2299 and 8704.2390 (2) Wheel hubs for axles for vehicles of heading 87.02 and sub headings 8701.2020, 8701.2090, 8701.2040, 8704.2219,",,35
8708.5020,(1) Built up drive axles for vehicles of sub – heading,,35
8708.5090,Other,,35
8708.7010,"Road wheels (excluding casted), rims discs, caps, ornaments and weights for vehicles of heading 87.03 and vehicles of sub-headings 8704.2190, 8704.3130, 8704.3150 and 8704.3190",,35
8708.7020,"Road wheels (excluding casted), rims, discs, caps, ornaments and weights for vehicles of heading 87.02 and sub- headings 8701.9220, 8701.9320, 8704.2219,",,35
8708.7090,Other,,35
8708.8010,"(1) Suspension Shock absorbers for motor cars of heading 87.03 and vehicles of sub-headings 8703.2113, 8703.2115, 8703.2193, 8703.2195, 8703.2240, 8704.2190, 8704.3130, 8704.3150 and 8704.3190 (2) Parts of shock absorber for the vehicle of sub heading",,35
8708.8020,"Pin for shock absorbers (4x2 vehicles only) for vehicles of sub headings 8701.2020, 8701.2090, and 8701.9060",,35
8708.8090,Other,,35
8708.9110,Radiator of a kind with aluminum core,,35
8708.9120,"Radiator other than aluminum core for vehicles of heading 87.03 and vehicles of sub-headings 8704.2190, 8704.3130, 8704.3150, 8704.3190 and 8703.3225",,35
8708.9130,"Radiator other than aluminum core, for vehicles of heading 87.02 and sub- headings 8701.2020 (4x2 vehicles only), 8701.2090,, 8701.9060, 8704.2219, 8704.2299,",,35
8708.9190,Other,,35
8708.9210,"Silencers, mufflers and exhaust pipes for vehicles of heading 87.03 and vehicles of sub-headings 8704.2190, 8704.3130, 8704.3150, and 8704.3190",,35
8708.9220,"Silencers, mufflers and exhaust pipesfor vehicles of heading 87.02 and sub- headings 8701.2020 (4x2 vehicles only), 8701.2090, 8701.2040, 8701.9220, 8701.9320, 8704.2219, 8704.2299 and 8704.2390",,35
8708.9290,Other,,35
8708.9310,"(1) Upper and lower plates for clutch housing (other than clutch plate) of a kind used with engines not exceeding 1200cc for motor cars of heading 87.03 and vehicles of sub- heading 8703.2113, 8703.2195, 8703.2240, 8704.3130 and 8704.3190 (2) Lower plate for clutch housing (other than clutch plate) for vehicles of sub- heading 8703.2193 (3)Arm clutch release for motor cars of heading 87.03 exceeding 1200cc",,35
8708.9320,Following parts for agricultural tractors of sub headings 8701.9220 and 8701.9320 : (1) Clutches (with or without driven plates) (2) Fork for clutches,,35
8708.9390,Other,,35
8708.9410,"(1) Steering wheels (non air bag/ non PU foamed type) for motor cars of heading 87.03 not exceeding 1200cc and vehicles of sub-headings 8703.2113, 8703.2193, 8703.2195, 8703.2240, 8704.3130 and 8704.3190; steering knuckle arm left and steering drag link for vehicles of sub heading 8704.2190 (2) Steering gears and links for motor cars of heading 87.03, not exceeding 800 cc (3) Covers for steering column for motor cars of heading",,35
